ID,gender,frame,t(s),x(m),y(m)
1,2,438,14.6146146146146,1.70618,0.476964
1,2,439,14.647981314648,1.70103,0.514966
1,2,440,14.6813480146813,1.69269,0.551757
1,2,441,14.7147147147147,1.68727,0.591382
1,2,442,14.7480814147481,1.67829,0.627557
1,2,443,14.7814481147814,1.6704,0.664267
1,2,444,14.8148148148148,1.66465,0.701441
1,2,445,14.8481815148482,1.65811,0.736287
1,2,446,14.8815482148815,1.651,0.776018
1,2,447,14.9149149149149,1.6437,0.813461
1,2,448,14.9482816149483,1.63379,0.848214
1,2,449,14.9816483149816,1.62672,0.886323
1,2,450,15.015015015015,1.62507,0.924009
1,2,451,15.0483817150484,1.62188,0.962693
1,2,452,15.0817484150817,1.61562,0.997464
1,2,453,15.1151151151151,1.61759,1.04434
1,2,454,15.1484818151485,1.61837,1.08791
1,2,455,15.1818485151818,1.62055,1.13482
1,2,456,15.2152152152152,1.62274,1.18191
1,2,457,15.2485819152486,1.60155,1.24969
1,2,458,15.2819486152819,1.60828,1.30775
1,2,459,15.3153153153153,1.61503,1.36606
1,2,460,15.3486820153487,1.60858,1.40958
1,2,461,15.382048715382,1.59915,1.45346
1,2,462,15.4154154154154,1.59284,1.4939
1,2,463,15.4487821154488,1.58451,1.53475
1,2,464,15.4821488154821,1.56975,1.57085
1,2,465,15.5155155155155,1.55872,1.60523
1,2,466,15.5488822155489,1.54732,1.64157
1,2,467,15.5822489155822,1.53266,1.6765
1,2,468,15.6156156156156,1.51655,1.70949
1,2,469,15.648982315649,1.49515,1.7366
1,2,470,15.6823490156823,1.47547,1.76618
1,2,471,15.7157157157157,1.4545,1.79385
1,2,472,15.7490824157491,1.43052,1.82331
1,2,473,15.7824491157825,1.41029,1.85292
1,2,474,15.8158158158158,1.38479,1.88192
1,2,475,15.8491825158492,1.36373,1.91291
1,2,476,15.8825492158826,1.34345,1.94703
1,2,477,15.9159159159159,1.32197,1.98356
1,2,478,15.9492826159493,1.30338,2.01737
1,2,479,15.9826493159827,1.2874,2.05575
1,2,480,16.016016016016,1.27002,2.09147
1,2,481,16.0493827160494,1.24932,2.12416
1,2,482,16.0827494160827,1.22912,2.15596
1,2,483,16.1161161161161,1.20925,2.18717
1,2,484,16.1494828161495,1.1873,2.21878
1,2,485,16.1828495161828,1.16599,2.24964
1,2,486,16.2162162162162,1.14219,2.27707
1,2,487,16.2495829162496,1.09145,2.31665
1,2,488,16.2829496162829,1.05,2.35005
1,2,489,16.3163163163163,1.03379,2.38122
1,2,490,16.3496830163497,1.01222,2.4123
1,2,491,16.383049716383,1.00261,2.44501
1,2,492,16.4164164164164,0.968726,2.48123
1,2,493,16.4497831164498,0.94917,2.5145
1,2,494,16.4831498164831,0.928407,2.55125
1,2,495,16.5165165165165,0.905755,2.59177
1,2,496,16.5498832165499,0.903717,2.62578
1,2,497,16.5832499165833,0.873158,2.66328
1,2,498,16.6166166166166,0.854336,2.69739
1,2,499,16.64998331665,0.825931,2.72707
1,2,500,16.6833500166834,0.793915,2.75696
1,2,501,16.7167167167167,0.76144,2.78108
1,2,502,16.7500834167501,0.742639,2.80385
1,2,503,16.7834501167835,0.712935,2.8255
1,2,504,16.8168168168168,0.687503,2.84324
1,2,505,16.8501835168502,0.662892,2.86022
1,2,506,16.8835502168836,0.632675,2.87632
1,2,507,16.9169169169169,0.604667,2.88587
1,2,508,16.9502836169503,0.575897,2.89823
1,2,509,16.9836503169837,0.543364,2.90367
1,2,510,17.017017017017,0.509058,2.91068
1,2,511,17.0503837170504,0.457266,2.91989
1,2,512,17.0837504170838,0.420781,2.93076
1,2,513,17.1171171171171,0.401354,2.93533
1,2,514,17.1504838171505,0.36692,2.94367
1,2,515,17.1838505171839,0.333286,2.95163
1,2,516,17.2172172172172,0.301513,2.96158
1,2,517,17.2505839172506,0.269812,2.97085
1,2,518,17.283950617284,0.237824,2.98122
1,2,519,17.3173173173173,0.195715,2.98714
1,2,520,17.3506840173507,0.164144,2.99498
1,2,521,17.3840507173841,0.129997,2.99962
1,2,522,17.4174174174174,0.0899158,2.99991
1,2,523,17.4507841174508,0.0580673,3.00031
1,2,524,17.4841508174842,-0.00962894,2.99601
1,2,525,17.5175175175175,-0.0435719,2.99726
1,2,526,17.5508842175509,-0.0755195,2.99999
1,2,527,17.5842509175843,-0.113449,2.99861
1,2,528,17.6176176176176,-0.150916,2.99935
1,2,529,17.650984317651,-0.188133,2.99822
1,2,530,17.6843510176844,-0.221982,3.00179
1,2,531,17.7177177177177,-0.254097,3.00926
1,2,532,17.7510844177511,-0.288548,3.01324
1,2,533,17.7844511177845,-0.316533,3.01664
1,2,534,17.8178178178178,-0.366211,3.01196
1,2,535,17.8511845178512,-0.418429,3.0036
1,2,536,17.8845512178846,-0.45876,3.03454
1,2,537,17.9179179179179,-0.502447,3.02287
1,2,538,17.9512846179513,-0.536835,3.01018
1,2,539,17.9846513179847,-0.574762,2.99002
1,2,540,18.018018018018,-0.604949,2.97151
1,2,541,18.0513847180514,-0.635126,2.95301
1,2,542,18.0847514180848,-0.669018,2.93173
1,2,543,18.1181181181181,-0.702897,2.91047
1,2,544,18.1514848181515,-0.736762,2.88922
1,2,545,18.1848515181849,-0.757186,2.87118
1,2,546,18.2182182182182,-0.791812,2.84162
1,2,547,18.2515849182516,-0.804718,2.81449
1,2,548,18.284951618285,-0.810763,2.79398
1,2,549,18.3183183183183,-0.841866,2.76393
1,2,550,18.3516850183517,-0.859362,2.74006
1,2,551,18.3850517183851,-0.872513,2.71683
1,2,552,18.4184184184184,-0.878967,2.69233
1,2,553,18.4517851184518,-0.891202,2.66362
1,2,554,18.4851518184852,-0.936921,2.64935
1,2,555,18.5185185185185,-0.948766,2.61791
1,2,556,18.5518852185519,-0.960588,2.58654
1,2,557,18.5852519185853,-1.00182,2.55709
1,2,558,18.6186186186186,-1.02411,2.52733
1,2,559,18.651985318652,-1.04494,2.48598
1,2,560,18.6853520186854,-1.06135,2.44715
1,2,561,18.7187187187187,-1.09208,2.41139
1,2,562,18.7520854187521,-1.12276,2.37569
1,2,563,18.7854521187855,-1.15147,2.33717
1,2,564,18.8188188188188,-1.17868,2.29938
1,2,565,18.8521855188522,-1.20698,2.26322
1,2,566,18.8855522188856,-1.23488,2.22676
1,2,567,18.9189189189189,-1.26188,2.19266
1,2,568,18.9522856189523,-1.29253,2.15544
1,2,569,18.9856523189857,-1.29767,2.11966
1,2,570,19.019019019019,-1.31293,2.08455
1,2,571,19.0523857190524,-1.31359,2.05281
1,2,572,19.0857524190858,-1.34546,2.01644
1,2,573,19.1191191191191,-1.36582,1.97955
1,2,574,19.1524858191525,-1.37932,1.94168
1,2,575,19.1858525191859,-1.39425,1.90435
1,2,576,19.2192192192192,-1.41927,1.86337
1,2,577,19.2525859192526,-1.44078,1.82492
1,2,578,19.285952619286,-1.41838,1.7852
1,2,579,19.3193193193193,-1.44073,1.72451
1,2,580,19.3526860193527,-1.46301,1.66406
1,2,581,19.3860527193861,-1.47328,1.62166
1,2,582,19.4194194194194,-1.50132,1.58033
1,2,583,19.4527861194528,-1.52931,1.53909
1,2,584,19.4861528194862,-1.53858,1.50026
1,2,585,19.5195195195195,-1.50216,1.47632
1,2,586,19.5528862195529,-1.46952,1.43048
1,2,587,19.5862529195863,-1.47464,1.39261
1,2,588,19.6196196196196,-1.50298,1.37635
1,2,589,19.652986319653,-1.50526,1.33564
1,2,590,19.6863530196864,-1.51032,1.29452
1,2,591,19.7197197197197,-1.50175,1.26297
1,2,592,19.7530864197531,-1.50633,1.22061
1,2,593,19.7864531197865,-1.50611,1.18422
1,2,594,19.8198198198198,-1.52674,1.12383
1,2,595,19.8531865198532,-1.5343,1.08036
1,2,596,19.8865532198866,-1.54183,1.03703
1,2,597,19.9199199199199,-1.56709,0.971773
1,2,598,19.9532866199533,-1.57708,0.928178
1,2,599,19.9866533199867,-1.57197,0.880076
1,2,600,20.02002002002,-1.57236,0.838968
1,2,601,20.0533867200534,-1.58382,0.785547
1,2,602,20.0867534200868,-1.59737,0.744002
1,2,603,20.1201201201201,-1.60423,0.70195
1,2,604,20.1534868201535,-1.59106,0.663099
1,2,605,20.1868535201869,-1.62626,0.641376
1,2,606,20.2202202202202,-1.6258,0.601747
1,2,607,20.2535869202536,-1.63247,0.562927
1,2,608,20.286953620287,-1.62969,0.522146
1,2,609,20.3203203203203,-1.63202,0.477474
1,2,610,20.3536870203537,-1.62194,0.435462
1,2,611,20.3870537203871,-1.62619,0.392549
1,2,612,20.4204204204204,-1.62578,0.348407
1,2,613,20.4537871204538,-1.62176,0.30611
1,2,614,20.4871538204872,-1.61426,0.263288
1,2,615,20.5205205205205,-1.61278,0.217338
1,2,616,20.5538872205539,-1.61234,0.171371
1,2,617,20.5872539205873,-1.60524,0.129166
1,2,618,20.6206206206206,-1.6179,0.0789121
1,2,619,20.653987320654,-1.61832,0.0294977
1,2,620,20.6873540206874,-1.60307,-0.00133937
1,2,621,20.7207207207207,-1.5766,-0.0446964
1,2,622,20.7540874207541,-1.5675,-0.085082
1,2,623,20.7874541207875,-1.56053,-0.124652
1,2,624,20.8208208208208,-1.55013,-0.165776
1,2,625,20.8541875208542,-1.54285,-0.205689
1,2,626,20.8875542208876,-1.53368,-0.244838
1,2,627,20.9209209209209,-1.52152,-0.282754
1,2,628,20.9542876209543,-1.52088,-0.321536
1,2,629,20.9876543209877,-1.51382,-0.361013
1,2,630,21.021021021021,-1.51328,-0.405417
1,2,631,21.0543877210544,-1.51991,-0.456734
1,2,632,21.0877544210878,-1.52651,-0.50785
1,2,633,21.1211211211211,-1.53159,-0.547757
1,2,634,21.1544878211545,-1.49732,-0.617383
1,2,635,21.1878545211879,-1.49634,-0.662033
1,2,636,21.2212212212212,-1.46195,-0.696745
1,2,637,21.2545879212546,-1.45745,-0.740637
1,2,638,21.287954621288,-1.45468,-0.785324
1,2,639,21.3213213213213,-1.45052,-0.83287
1,2,640,21.3546880213547,-1.44599,-0.878851
1,2,641,21.3880547213881,-1.47345,-0.887073
1,2,642,21.4214214214214,-1.45228,-0.941189
1,2,643,21.4547881214548,-1.45026,-0.988505
1,2,644,21.4881548214882,-1.44333,-1.03734
1,2,645,21.5215215215215,-1.43411,-1.0798
1,2,646,21.5548882215549,-1.42585,-1.12305
1,2,647,21.5882549215883,-1.4149,-1.16602
1,2,648,21.6216216216216,-1.3951,-1.20976
1,2,649,21.654988321655,-1.37948,-1.24548
1,2,650,21.6883550216884,-1.3671,-1.28546
1,2,651,21.7217217217217,-1.34853,-1.3257
1,2,652,21.7550884217551,-1.33076,-1.36638
1,2,653,21.7884551217885,-1.3286,-1.40609
1,2,654,21.8218218218218,-1.29996,-1.44196
1,2,655,21.8551885218552,-1.28654,-1.481
1,2,656,21.8885552218886,-1.26495,-1.5181
1,2,657,21.9219219219219,-1.24678,-1.56282
1,2,658,21.9552886219553,-1.20902,-1.59402
1,2,659,21.9886553219887,-1.17857,-1.62514
1,2,660,22.022022022022,-1.16154,-1.66092
1,2,661,22.0553887220554,-1.14824,-1.69399
1,2,662,22.0887554220888,-1.12557,-1.72548
1,2,663,22.1221221221221,-1.11115,-1.75832
1,2,664,22.1554888221555,-1.10059,-1.79139
1,2,665,22.1888555221889,-1.08378,-1.82516
1,2,666,22.2222222222222,-1.06571,-1.85773
1,2,667,22.2555889222556,-1.04882,-1.88662
1,2,668,22.288955622289,-1.02742,-1.92301
1,2,669,22.3223223223223,-1.00624,-1.95769
1,2,670,22.3556890223557,-0.987934,-1.99114
1,2,671,22.3890557223891,-0.977432,-2.02673
1,2,672,22.4224224224224,-0.956511,-2.06396
1,2,673,22.4557891224558,-0.938425,-2.09671
1,2,674,22.4891558224892,-0.917801,-2.12909
1,2,675,22.5225225225225,-0.90794,-2.16122
1,2,676,22.5558892225559,-0.88648,-2.19164
1,2,677,22.5892559225893,-0.86098,-2.2228
1,2,678,22.6226226226226,-0.832706,-2.25109
1,2,679,22.655989322656,-0.813155,-2.27885
1,2,680,22.6893560226894,-0.793801,-2.30385
1,2,681,22.7227227227227,-0.761901,-2.33166
1,2,682,22.7560894227561,-0.743931,-2.35527
1,2,683,22.7894561227895,-0.726206,-2.38146
1,2,684,22.8228228228228,-0.696891,-2.39757
1,2,685,22.8561895228562,-0.673624,-2.42081
1,2,686,22.8895562228896,-0.638441,-2.43284
1,2,687,22.9229229229229,-0.612975,-2.44962
1,2,688,22.9562896229563,-0.585802,-2.46758
1,2,689,22.9896563229897,-0.549638,-2.47515
1,2,690,23.023023023023,-0.530756,-2.48665
1,2,691,23.0563897230564,-0.502577,-2.49571
1,2,692,23.0897564230898,-0.472076,-2.50379
1,2,693,23.1231231231231,-0.443402,-2.51106
1,2,694,23.1564898231565,-0.418328,-2.52018
1,2,695,23.1898565231899,-0.389105,-2.52708
1,2,696,23.2232232232232,-0.316681,-2.54379
1,2,697,23.2565899232566,-0.244589,-2.56042
1,2,698,23.28995662329,-0.252491,-2.5703
1,2,699,23.3233233233233,-0.227772,-2.58077
1,2,700,23.3566900233567,-0.203103,-2.59122
1,2,701,23.3900567233901,-0.165601,-2.60007
1,2,702,23.4234234234234,-0.13718,-2.60699
1,2,703,23.4567901234568,-0.107651,-2.61865
1,2,704,23.4901568234902,-0.0762168,-2.62642
1,2,705,23.5235235235235,-0.0489357,-2.63929
1,2,706,23.5568902235569,-0.0282996,-2.65346
1,2,707,23.5902569235903,0.00512787,-2.6605
1,2,708,23.6236236236236,0.0406713,-2.6687
1,2,709,23.656990323657,0.0736086,-2.67653
1,2,710,23.6903570236904,0.102319,-2.69285
1,2,711,23.7237237237237,0.141123,-2.69092
1,2,712,23.7570904237571,0.199377,-2.67863
1,2,713,23.7904571237905,0.226087,-2.68397
1,2,714,23.8238238238238,0.259387,-2.68433
1,2,715,23.8571905238572,0.285423,-2.68429
1,2,716,23.8905572238906,0.318575,-2.67999
1,2,717,23.9239239239239,0.348507,-2.6746
1,2,718,23.9572906239573,0.378773,-2.67369
1,2,719,23.9906573239907,0.406811,-2.66729
1,2,720,24.024024024024,0.439216,-2.65441
1,2,721,24.0573907240574,0.455528,-2.65142
1,2,722,24.0907574240908,0.481763,-2.64202
1,2,723,24.1241241241241,0.509023,-2.63089
1,2,724,24.1574908241575,0.531264,-2.61946
1,2,725,24.1908575241909,0.55861,-2.60521
1,2,726,24.2242242242242,0.589838,-2.58578
1,2,727,24.2575909242576,0.614495,-2.57513
1,2,728,24.290957624291,0.644496,-2.55306
1,2,729,24.3243243243243,0.670445,-2.53898
1,2,730,24.3576910243577,0.709545,-2.52072
1,2,731,24.3910577243911,0.73368,-2.50552
1,2,732,24.4244244244244,0.758854,-2.49066
1,2,733,24.4577911244578,0.788763,-2.47001
1,2,734,24.4911578244912,0.81566,-2.45352
1,2,735,24.5245245245245,0.838652,-2.43638
1,2,736,24.5578912245579,0.854121,-2.42407
1,2,737,24.5912579245913,0.880088,-2.40172
1,2,738,24.6246246246246,0.897709,-2.38737
1,2,739,24.657991324658,0.914964,-2.37273
1,2,740,24.6913580246914,0.937995,-2.36081
1,2,741,24.7247247247247,0.957303,-2.34207
1,2,742,24.7580914247581,0.979665,-2.32555
1,2,743,24.7914581247915,1.00564,-2.30991
1,2,744,24.8248248248248,1.0387,-2.28963
1,2,745,24.8581915248582,1.06345,-2.26959
1,2,746,24.8915582248916,1.08799,-2.24944
1,2,747,24.9249249249249,1.11255,-2.22928
1,2,748,24.9582916249583,1.15165,-2.20071
1,2,749,24.9916583249917,1.19778,-2.16961
1,2,750,25.025025025025,1.22507,-2.14293
1,2,751,25.0583917250584,1.2524,-2.11622
1,2,752,25.0917584250918,1.27495,-2.08957
1,2,753,25.1251251251251,1.23838,-2.0911
1,2,754,25.1584918251585,1.26799,-2.06103
1,2,755,25.1918585251919,1.28461,-2.03388
1,2,756,25.2252252252252,1.33976,-1.99114
1,2,757,25.2585919252586,1.35168,-1.96262
1,2,758,25.291958625292,1.36364,-1.93457
1,2,759,25.3253253253253,1.36897,-1.90596
1,2,760,25.3586920253587,1.3845,-1.87321
1,2,761,25.3920587253921,1.39075,-1.84401
1,2,762,25.4254254254254,1.39417,-1.81139
1,2,763,25.4587921254588,1.42812,-1.77064
1,2,764,25.4921588254922,1.4409,-1.73355
1,2,765,25.5255255255255,1.4097,-1.72121
1,2,766,25.5588922255589,1.42773,-1.68391
1,2,767,25.5922589255923,1.43533,-1.65444
1,2,768,25.6256256256256,1.44536,-1.62132
1,2,769,25.658992325659,1.46005,-1.5838
1,2,770,25.6923590256924,1.47529,-1.54774
1,2,771,25.7257257257257,1.48836,-1.51495
1,2,772,25.7590924257591,1.47785,-1.48944
1,2,773,25.7924591257925,1.47979,-1.45735
1,2,774,25.8258258258258,1.49209,-1.41796
1,2,775,25.8591925258592,1.49252,-1.38721
1,2,776,25.8925592258926,1.49647,-1.35518
1,2,777,25.9259259259259,1.48584,-1.33282
1,2,778,25.9592926259593,1.53403,-1.27865
1,2,779,25.9926593259927,1.54873,-1.24425
1,2,780,26.026026026026,1.54804,-1.20785
1,2,781,26.0593927260594,1.54716,-1.17445
1,2,782,26.0927594260928,1.58,-1.13188
1,2,783,26.1261261261261,1.59937,-1.09804
1,2,784,26.1594928261595,1.60532,-1.06104
1,2,785,26.1928595261929,1.61475,-1.02269
1,2,786,26.2262262262262,1.63114,-0.983853
1,2,787,26.2595929262596,1.64145,-0.947349
1,2,788,26.292959626293,1.64511,-0.911136
1,2,789,26.3263263263263,1.6435,-0.876573
1,2,790,26.3596930263597,1.65292,-0.838158
1,2,791,26.3930597263931,1.65576,-0.800987
1,2,792,26.4264264264264,1.66319,-0.760732
1,2,793,26.4597931264598,1.66476,-0.725522
1,2,794,26.4931598264932,1.67065,-0.688946
1,2,795,26.5265265265265,1.6685,-0.651033
1,2,796,26.5598932265599,1.68115,-0.606967
1,2,797,26.5932599265933,1.69118,-0.564669
1,2,798,26.6266266266266,1.67568,-0.547727
1,2,799,26.65999332666,1.66016,-0.530748
1,2,800,26.6933600266934,1.6578,-0.491705
1,2,801,26.7267267267267,1.66194,-0.448043
1,2,802,26.7600934267601,1.65969,-0.41062
1,2,803,26.7934601267935,1.66867,-0.365275
1,2,804,26.8268268268268,1.67724,-0.320527
1,2,805,26.8601935268602,1.68397,-0.27601
1,2,806,26.8935602268936,1.69364,-0.233178
1,2,807,26.9269269269269,1.69332,-0.193707
1,2,808,26.9602936269603,1.69212,-0.156015
1,2,809,26.9936603269937,1.69217,-0.115634
1,2,810,27.027027027027,1.69645,-0.0718313
1,2,811,27.0603937270604,1.69331,-0.0333675
1,2,812,27.0937604270938,1.7007,0.0101514
1,2,813,27.1271271271271,1.69966,0.0520879
1,2,814,27.1604938271605,1.70286,0.0970006
1,2,815,27.1938605271939,1.71015,0.143475
1,2,816,27.2272272272272,1.70184,0.181993
1,2,817,27.2605939272606,1.70556,0.22742
1,2,818,27.293960627294,1.71348,0.276182
1,2,819,27.3273273273273,1.71039,0.317618
1,2,820,27.3606940273607,1.7149,0.367598
1,2,821,27.3940607273941,1.72143,0.416535
1,2,822,27.4274274274274,1.72642,0.464946
1,2,823,27.4607941274608,1.72762,0.510545
1,2,824,27.4941608274942,1.72807,0.555739
1,2,825,27.5275275275275,1.72408,0.598259
1,2,826,27.5608942275609,1.72253,0.640923
1,2,827,27.5942609275943,1.71813,0.682777
1,2,828,27.6276276276276,1.71325,0.724222
1,2,829,27.660994327661,1.70564,0.763904
1,2,830,27.6943610276944,1.69303,0.801219
1,2,831,27.7277277277277,1.68536,0.843234
1,2,832,27.7610944277611,1.67341,0.880995
1,2,833,27.7944611277945,1.66448,0.923419
1,2,834,27.8278278278278,1.65141,0.961884
1,2,835,27.8611945278612,1.63857,0.998658
1,2,836,27.8945612278946,1.62637,1.03898
1,2,837,27.9279279279279,1.61724,1.08274
1,2,838,27.9612946279613,1.61388,1.13074
1,2,839,27.9946613279947,1.60607,1.17296
1,2,840,28.028028028028,1.60133,1.21647
1,2,841,28.0613947280614,1.59633,1.26023
1,2,842,28.0947614280948,1.54208,1.26437
1,2,843,28.1281281281281,1.53435,1.30483
1,2,844,28.1614948281615,1.52505,1.34802
1,2,845,28.1948615281949,1.50282,1.38017
1,2,846,28.2282282282282,1.49073,1.41838
1,2,847,28.2615949282616,1.47787,1.45475
1,2,848,28.294961628295,1.47206,1.49817
1,2,849,28.3283283283283,1.4597,1.5383
1,2,850,28.3616950283617,1.4562,1.58304
1,2,851,28.3950617283951,1.44473,1.62554
1,2,852,28.4284284284284,1.43582,1.67188
1,2,853,28.4617951284618,1.42911,1.71712
1,2,854,28.4951618284952,1.41623,1.76672
1,2,855,28.5285285285285,1.40329,1.81653
1,2,856,28.5618952285619,1.39663,1.86426
1,2,857,28.5952619285953,1.38515,1.90966
1,2,858,28.6286286286286,1.36939,1.95174
1,2,859,28.661995328662,1.35322,1.98775
1,2,860,28.6953620286954,1.32925,2.0816
1,2,861,28.7287287287287,1.30956,2.11403
1,2,862,28.7620954287621,1.28128,2.14973
1,2,863,28.7954621287955,1.26912,2.17723
1,2,864,28.8288288288288,1.24309,2.20146
1,2,865,28.8621955288622,1.22173,2.22905
1,2,866,28.8955622288956,1.20878,2.25658
1,2,867,28.9289289289289,1.18033,2.27502
1,2,868,28.9622956289623,1.15413,2.30641
1,2,869,28.9956623289957,1.12855,2.33455
1,2,870,29.029029029029,1.08408,2.37351
