ID,gender,frame,t(s),x(m),y(m),markerID
4,1,149,5.96,1.6658,1.3541,22
4,1,150,6.0,1.7161,1.3585,22
4,1,151,6.04,1.7644,1.3653,22
4,1,152,6.08,1.8107,1.3596,22
4,1,153,6.12,1.8578,1.3554,22
4,1,154,6.16,1.9113,1.3461,22
4,1,155,6.2,1.9574,1.3374,22
4,1,156,6.24,2.007,1.3326,22
4,1,157,6.28,2.0544,1.3329,22
4,1,158,6.32,2.1038,1.3388,22
4,1,159,6.36,2.1512,1.3474,22
4,1,160,6.4,2.1974,1.3537,22
4,1,161,6.44,2.2419,1.3631,22
4,1,162,6.48,2.2883,1.3683,22
4,1,163,6.52,2.337,1.3683,22
4,1,164,6.56,2.3829,1.3663,22
4,1,165,6.6,2.4315,1.3628,22
4,1,166,6.64,2.4805,1.3571,22
4,1,167,6.68,2.5325,1.3506,22
4,1,168,6.72,2.5796,1.3466,22
4,1,169,6.76,2.6279,1.3507,22
4,1,170,6.8,2.6761,1.3547,22
4,1,171,6.84,2.725,1.3622,22
4,1,172,6.88,2.7804,1.3659,22
4,1,173,6.92,2.8327,1.3762,22
4,1,174,6.96,2.883,1.3798,22
4,1,175,7.0,2.9328,1.3805,22
4,1,176,7.04,2.9836,1.3788,22
4,1,177,7.08,3.0319,1.3745,22
4,1,178,7.12,3.0799,1.3664,22
4,1,179,7.16,3.1262,1.3545,22
4,1,180,7.2,3.1703,1.3488,22
4,1,181,7.24,3.2138,1.3487,22
4,1,182,7.28,3.2539,1.3547,22
4,1,183,7.32,3.2961,1.3613,22
4,1,184,7.36,3.338,1.3688,22
4,1,185,7.4,3.3746,1.3791,22
4,1,186,7.44,3.423,1.3822,22
5,1,131,5.24,-0.271,1.4929,24
5,1,132,5.28,-0.2268,1.4961,24
5,1,133,5.32,-0.1849,1.4964,24
5,1,134,5.36,-0.1415,1.4771,24
5,1,135,5.4,-0.0981,1.4696,24
5,1,136,5.44,-0.0502,1.4587,24
5,1,137,5.48,-0.0015,1.4501,24
5,1,138,5.52,0.0453,1.4465,24
5,1,139,5.56,0.0944,1.4482,24
5,1,140,5.6,0.1417,1.4531,24
5,1,141,5.64,0.1879,1.4584,24
5,1,142,5.68,0.2342,1.4626,24
