ID,gender,frame,t(s),x(m),y(m),markerID
7,2,2040,81.6,1.0852,1.5896,7
7,2,2041,81.64,1.1411,1.5863,7
7,2,2042,81.68,1.2002,1.5894,7
7,2,2043,81.72,1.2608,1.5981,7
7,2,2044,81.76,1.3215,1.6078,7
7,2,2045,81.8,1.3812,1.6166,7
7,2,2046,81.84,1.4403,1.6244,7
7,2,2047,81.88,1.4995,1.6294,7
7,2,2048,81.92,1.5577,1.6304,7
7,2,2049,81.96,1.6153,1.6281,7
7,2,2050,82.0,1.6724,1.6231,7
7,2,2051,82.04,1.7282,1.6149,7
7,2,2052,82.08,1.783,1.6049,7
7,2,2053,82.12,1.8378,1.5955,7
7,2,2054,82.16,1.8924,1.589,7
7,2,2055,82.2,1.9468,1.5862,7
7,2,2056,82.24,2.0014,1.5899,7
7,2,2057,82.28,2.0553,1.5979,7
7,2,2058,82.32,2.1078,1.6074,7
7,2,2059,82.36,2.1602,1.6167,7
7,2,2060,82.4,2.213,1.6243,7
7,2,2061,82.44,2.2655,1.6282,7
7,2,2062,82.48,2.3182,1.628,7
7,2,2063,82.52,2.3708,1.6242,7
7,2,2064,82.56,2.4245,1.6172,7
7,2,2065,82.6,2.4787,1.6081,7
7,2,2066,82.64,2.5336,1.5981,7
7,2,2067,82.68,2.5901,1.5898,7
7,2,2068,82.72,2.6479,1.5844,7
7,2,2069,82.76,2.707,1.5834,7
7,2,2070,82.8,2.7666,1.5885,7
7,2,2071,82.84,2.825,1.5958,7
7,2,2072,82.88,2.8813,1.6032,7
7,2,2073,82.92,2.9345,1.6103,7
7,2,2074,82.96,2.985,1.6157,7
7,2,2075,83.0,3.0326,1.6178,7
7,2,2076,83.04,3.0783,1.6165,7
7,2,2077,83.08,3.1226,1.6114,7
7,2,2078,83.12,3.1654,1.6029,7
7,2,2079,83.16,3.307,1.6736,7
8,2,2352,94.08,-0.124,1.5623,7
8,2,2353,94.12,-0.091,1.5587,7
8,2,2354,94.16,-0.0556,1.5569,7
8,2,2355,94.2,-0.0174,1.5582,7
8,2,2356,94.24,0.0245,1.565,7
8,2,2357,94.28,0.0701,1.5776,7
8,2,2358,94.32,0.117,1.5898,7
8,2,2359,94.36,0.166,1.6007,7
8,2,2360,94.4,0.2172,1.6101,7
8,2,2361,94.44,0.2693,1.6178,7
8,2,2362,94.48,0.3213,1.6225,7
8,2,2363,94.52,0.3732,1.6241,7
8,2,2364,94.56,0.4256,1.6222,7
8,2,2365,94.6,0.4785,1.617,7
8,2,2366,94.64,0.5319,1.61,7
8,2,2367,94.68,0.5857,1.603,7
8,2,2368,94.72,0.6395,1.5982,7
8,2,2369,94.76,0.6923,1.5971,7
8,2,2370,94.8,0.7452,1.6027,7
8,2,2371,94.84,0.7967,1.6119,7
8,2,2372,94.88,0.8465,1.6221,7
8,2,2373,94.92,0.8959,1.6324,7
8,2,2374,94.96,0.9456,1.6409,7
8,2,2375,95.0,0.9958,1.6459,7
8,2,2376,95.04,1.0463,1.6478,7
8,2,2377,95.08,1.0971,1.6461,7
8,2,2378,95.12,1.1485,1.6417,7
8,2,2379,95.16,1.2003,1.6347,7
8,2,2380,95.2,1.2526,1.6266,7
